marker,chr,cM
11_101630166,11,58.4646235421403
11_101638451,11,58.4846235421403
11_101649143,11,58.5046235421403
11_101804302,11,58.5246235421403
11_101810887,11,58.5446235421403
11_101817473,11,58.5646235421403
11_101917612,11,58.5846235421403
11_101934611,11,58.6046235421403
11_101941212,11,58.6246235421403
11_101947812,11,58.6446235421403
11_101954413,11,58.6646235421403
11_101961014,11,58.6846235421403
11_101965737,11,58.7046235421403
11_101966481,11,58.7246235421403
11_101967225,11,58.7446235421403
11_102007716,11,58.7646235421403
11_102095616,11,58.7846235421403
11_102148307,11,58.8046235421403
11_102183974,11,58.8246235421403
11_102199797,11,58.8446235421403
11_102215620,11,58.8646235421403
11_102227784,11,58.8846235421403
11_102233550,11,58.9046235421403
11_102239316,11,58.9246235421403
11_102244787,11,58.9446235421403
11_102246410,11,58.9646235421403
11_102248023,11,58.9846235421403
11_102249637,11,59.0046235421403
11_102251250,11,59.0246235421403
11_102252864,11,59.0446235421403
11_102254477,11,59.0646235421403
11_102256090,11,59.0846235421403
11_102258721,11,59.1046235421403
11_102290022,11,59.1246235421403
11_102327166,11,59.1446235421403
11_102371824,11,59.1646235421403
11_102589080,11,59.1846235421403
11_102600362,11,59.2046235421403
11_102611644,11,59.2246235421403
11_102711345,11,59.2446235421403
11_102723999,11,59.2646235421403
11_102730823,11,59.2846235421403
11_102737648,11,59.3046235421403
11_102744472,11,59.3246235421403
11_102751296,11,59.3446235421403
11_102758120,11,59.3646235421403
11_102764944,11,59.3846235421403
11_102771768,11,59.4046235421403
11_102924705,11,59.4246235421403
11_102931982,11,59.4446235421403
11_102939259,11,59.4646235421403
11_102946536,11,59.4846235421403
11_102953813,11,59.5046235421403
11_102961090,11,59.5246235421403
11_102968367,11,59.5446235421403
11_102982828,11,59.5646235421403
11_102991456,11,59.5846235421403
11_103000084,11,59.6046235421403
11_103078590,11,59.6246235421403
11_103078682,11,59.6446235421403
11_103078773,11,59.6646235421403
11_103096716,11,59.6846235421403
11_103099051,11,59.7046235421403
11_103101387,11,59.7246235421403
11_103103723,11,59.7446235421403
11_103106059,11,59.7646235421403
11_103111687,11,59.7846235421403
11_103232017,11,59.8046235421403
11_103233717,11,59.8246235421403
11_103235416,11,59.8446235421403
11_103418350,11,59.8646235421403
11_103421301,11,59.8846235421403
11_103424253,11,59.9046235421403
11_103427205,11,59.9246235421403
11_103430157,11,59.9446235421403
11_103433109,11,59.9646235421403
11_103436061,11,59.9846235421403
11_103445486,11,60.0046235421403
11_103458409,11,60.0246235421403
11_103471215,11,60.0446235421403
11_103471949,11,60.0646235421403
11_103472683,11,60.0846235421403
11_103475543,11,60.1046235421403
11_103481126,11,60.1246235421403
11_103486709,11,60.1446235421403
11_103497535,11,60.1646235421403
11_103555128,11,60.1846235421403
11_103612721,11,60.2046235421403
11_103714313,11,60.2246235421403
11_103718089,11,60.2446235421403
11_103719079,11,60.2646235421403
11_103720069,11,60.2846235421403
11_103721059,11,60.3046235421403
11_103722049,11,60.3246235421403
11_103723039,11,60.3446235421403
11_103724029,11,60.3646235421403
11_103725019,11,60.3846235421403
11_103726010,11,60.4046235421403
11_103727000,11,60.4246235421403
11_103727990,11,60.4446235421403
11_103728980,11,60.4646235421403
11_103730005,11,60.4846235421403
11_103731310,11,60.5046235421403
11_103850516,11,60.5246235421403
11_103863242,11,60.5446235421403
11_103875969,11,60.5646235421403
11_104372936,11,60.5846235421403
11_104479929,11,60.6046235421403
11_104586922,11,60.6246235421403
11_104623605,11,60.6446235421403
11_104632320,11,60.6646235421403
11_104641035,11,60.6846235421403
11_104647631,11,60.7046235421403
11_104653822,11,60.7246235421403
11_104662746,11,60.7446235421403
11_104676141,11,60.7646235421403
11_104689535,11,60.7846235421403
11_104695475,11,60.8046235421403
11_104699693,11,60.8246235421403
11_104703912,11,60.8446235421403
11_104708706,11,60.8646235421403
11_104714864,11,60.8846235421403
11_104721022,11,60.9046235421403
11_104727180,11,60.9246235421403
11_104733338,11,60.9446235421403
11_104739497,11,60.9646235421403
11_104744751,11,60.9846235421403
11_104748503,11,61.0046235421403
11_104751893,11,61.0246235421403
11_104754784,11,61.0446235421403
11_104757676,11,61.0646235421403
11_104760567,11,61.0846235421403
11_104763458,11,61.1046235421403
11_104766350,11,61.1246235421403
11_104769241,11,61.1446235421403
11_104772132,11,61.1646235421403
11_104775024,11,61.1846235421403
11_104779878,11,61.2046235421403
11_104785406,11,61.2246235421403
11_104798000,11,61.2446235421403
11_104887871,11,61.2646235421403
11_104922589,11,61.2846235421403
11_104943594,11,61.3046235421403
11_104945652,11,61.3246235421403
11_104947711,11,61.3446235421403
11_104949770,11,61.3646235421403
11_104952229,11,61.3846235421403
11_104954739,11,61.4046235421403
11_104957248,11,61.4246235421403
11_104969801,11,61.4446235421403
11_104974510,11,61.4646235421403
11_104979219,11,61.4846235421403
11_104983928,11,61.5046235421403
11_104988638,11,61.5246235421403
11_104993347,11,61.5446235421403
11_104998056,11,61.5646235421403
11_105002765,11,61.5846235421403
11_105027089,11,61.6046235421403
11_105032892,11,61.6246235421403
11_105038696,11,61.6446235421403
11_105085817,11,61.6646235421403
11_105191566,11,61.6846235421403
11_105236010,11,61.7046235421403
11_105280454,11,61.7246235421403
11_105335691,11,61.7446235421403
11_105410419,11,61.7646235421403
11_105463479,11,61.7846235421403
11_105472252,11,61.8046235421403
11_105481025,11,61.8246235421403
11_105489797,11,61.8446235421403
11_105498570,11,61.8646235421403
11_105507343,11,61.8846235421403
11_105512723,11,61.9046235421403
11_105514096,11,61.9246235421403
11_105515469,11,61.9446235421403
11_105516842,11,61.9646235421403
11_105518216,11,61.9846235421403
11_105519589,11,62.0046235421403
11_105521035,11,62.0246235421403
11_105555732,11,62.0446235421403
11_105560414,11,62.0646235421403
11_105561849,11,62.0846235421403
11_105563285,11,62.1046235421403
11_105564720,11,62.1246235421403
11_105566156,11,62.1446235421403
11_105567591,11,62.1646235421403
11_105628388,11,62.1846235421403
11_105837305,11,62.2046235421403
11_105852380,11,62.2246235421403
11_105867454,11,62.2446235421403
11_105981018,11,62.2646235421403
11_105987177,11,62.2846235421403
11_105993335,11,62.3046235421403
11_106321996,11,62.3246235421403
11_106325638,11,62.3446235421403
11_106329279,11,62.3646235421403
11_106330903,11,62.3846235421403
11_106332267,11,62.4046235421403
11_106333454,11,62.4246235421403
11_106334640,11,62.4446235421403
11_106335827,11,62.4646235421403
11_106337013,11,62.4846235421403
11_106338737,11,62.5046235421403
11_106340860,11,62.5246235421403
11_106342983,11,62.5446235421403
11_106489815,11,62.5646235421403
11_106546252,11,62.5846235421403
11_106567943,11,62.6046235421403
11_106572930,11,62.6246235421403
11_106576914,11,62.6446235421403
11_106580898,11,62.6646235421403
11_106584882,11,62.6846235421403
11_106588866,11,62.7046235421403
11_106592851,11,62.7246235421403
11_106596835,11,62.7446235421403
11_106600819,11,62.7646235421403
11_106604803,11,62.7846235421403
11_106608787,11,62.8046235421403
11_106612771,11,62.8246235421403
11_106616755,11,62.8446235421403
11_106620739,11,62.8646235421403
11_106624724,11,62.8846235421403
11_106628708,11,62.9046235421403
11_106632692,11,62.9246235421403
11_106636676,11,62.9446235421403
11_106640660,11,62.9646235421403
11_107011293,11,62.9846235421403
11_107020694,11,63.0046235421403
11_107030096,11,63.0246235421403
11_107419282,11,63.0446235421403
11_107423567,11,63.0646235421403
11_107427852,11,63.0846235421403
11_107583349,11,63.1046235421403
11_107630172,11,63.1246235421403
11_107676996,11,63.1446235421403
11_107712525,11,63.1646235421403
11_107718702,11,63.1846235421403
11_107725392,11,63.2046235421403
11_107813310,11,63.2246235421403
11_107821758,11,63.2446235421403
11_107830207,11,63.2646235421403
11_107892970,11,63.2846235421403
11_107897023,11,63.3046235421403
11_107901077,11,63.3246235421403
11_107907921,11,63.3446235421403
11_107911647,11,63.3646235421403
11_107914212,11,63.3846235421403
11_107916674,11,63.4046235421403
11_107918751,11,63.4246235421403
11_107920829,11,63.4446235421403
11_107922906,11,63.4646235421403
11_107924984,11,63.4846235421403
11_107927061,11,63.5046235421403
11_107929036,11,63.5246235421403
11_107930045,11,63.5446235421403
11_107931055,11,63.5646235421403
11_107932064,11,63.5846235421403
11_107933074,11,63.6046235421403
11_107933970,11,63.6246235421403
11_107934257,11,63.6446235421403
11_107934543,11,63.6646235421403
11_107934830,11,63.6846235421403
11_107935117,11,63.7046235421403
11_107935404,11,63.7246235421403
11_107935690,11,63.7446235421403
11_107935977,11,63.7646235421403
11_107936264,11,63.7846235421403
11_107936550,11,63.8046235421403
11_107936837,11,63.8246235421403
11_107937124,11,63.8446235421403
11_107937411,11,63.8646235421403
11_107937697,11,63.8846235421403
11_107937984,11,63.9046235421403
11_107938271,11,63.9246235421403
11_107938558,11,63.9446235421403
11_107938844,11,63.9646235421403
11_107939131,11,63.9846235421403
11_107939418,11,64.0046235421403
11_107939705,11,64.0246235421403
11_107939991,11,64.0446235421403
11_107940278,11,64.0646235421403
11_107940565,11,64.0846235421403
11_107941015,11,64.1046235421403
11_107941908,11,64.1246235421403
11_107942800,11,64.1446235421403
11_107944412,11,64.1646235421403
11_107948387,11,64.1846235421403
11_107958507,11,64.2046235421403
11_107961470,11,64.2246235421403
11_107964433,11,64.2446235421403
11_107967396,11,64.2646235421403
11_107970358,11,64.2846235421403
11_107973321,11,64.3046235421403
11_107976284,11,64.3246235421403
11_107979247,11,64.3446235421403
11_107982253,11,64.3646235421403
11_108139490,11,64.3846235421403
11_108145475,11,64.4046235421403
11_108151460,11,64.4246235421403
11_108274170,11,64.4446235421403
11_108322806,11,64.4646235421403
11_108369225,11,64.4846235421403
11_108497873,11,64.5046235421403
11_108583137,11,64.5246235421403
11_108668401,11,64.5446235421403
11_108753665,11,64.5646235421403
11_108931714,11,64.5846235421403
11_109088395,11,64.6046235421403
11_109098907,11,64.6246235421403
11_109109419,11,64.6446235421403
11_109226851,11,64.6646235421403
11_109399973,11,64.6846235421403
11_109401690,11,64.7046235421403
11_109403407,11,64.7246235421403
11_109405123,11,64.7446235421403
11_109406840,11,64.7646235421403
11_109408556,11,64.7846235421403
11_109410273,11,64.8046235421403
11_109411990,11,64.8246235421403
11_109413706,11,64.8446235421403
11_109415423,11,64.8646235421403
11_109417139,11,64.8846235421403
11_109418899,11,64.9046235421403
11_109423954,11,64.9246235421403
11_109429010,11,64.9446235421403
11_109434066,11,64.9646235421403
11_109439121,11,64.9846235421403
11_109444177,11,65.0046235421403
11_109449232,11,65.0246235421403
11_109454288,11,65.0446235421403
11_109459343,11,65.0646235421403
11_109469878,11,65.0846235421403
11_109498042,11,65.1046235421403
11_109526206,11,65.1246235421403
11_109579282,11,65.1446235421403
11_109608396,11,65.1646235421403
11_109637510,11,65.1846235421403
11_109666623,11,65.2046235421403
11_109686302,11,65.2246235421403
11_109696100,11,65.2446235421403
11_109708552,11,65.2646235421403
11_109721130,11,65.2846235421403
11_109756755,11,65.3046235421403
11_109759651,11,65.3246235421403
11_109762547,11,65.3446235421403
11_109766416,11,65.3646235421403
11_109774642,11,65.3846235421403
11_109781992,11,65.4046235421403
11_109783353,11,65.4246235421403
11_109784714,11,65.4446235421403
11_109786075,11,65.4646235421403
11_109790980,11,65.4846235421403
11_109802576,11,65.5046235421403
11_109814824,11,65.5246235421403
11_109827071,11,65.5446235421403
11_109848756,11,65.5646235421403
11_109852631,11,65.5846235421403
11_109856506,11,65.6046235421403
11_109860381,11,65.6246235421403
11_109908271,11,65.6446235421403
11_109965664,11,65.6646235421403
11_110023057,11,65.6846235421403
11_110080450,11,65.7046235421403
11_110133726,11,65.7246235421403
11_110142684,11,65.7446235421403
11_110151641,11,65.7646235421403
11_110160598,11,65.7846235421403
11_110253350,11,65.8046235421403
11_110275200,11,65.8246235421403
11_110280766,11,65.8446235421403
11_110286332,11,65.8646235421403
11_110330810,11,65.8846235421403
11_110340898,11,65.9046235421403
11_110350986,11,65.9246235421403
11_110361733,11,65.9446235421403
11_110473207,11,65.9646235421403
11_110527616,11,65.9846235421403
11_110534988,11,66.0046235421403
11_110542360,11,66.0246235421403
11_110548017,11,66.0446235421403
11_110550733,11,66.0646235421403
11_110553449,11,66.0846235421403
11_110556165,11,66.1046235421403
11_110558881,11,66.1246235421403
11_110561598,11,66.1446235421403
11_110580045,11,66.1646235421403
11_110643805,11,66.1846235421403
11_110658076,11,66.2046235421403
11_110672347,11,66.2246235421403
11_110689973,11,66.2446235421403
11_110769902,11,66.2646235421403
11_110805791,11,66.2846235421403
11_110841680,11,66.3046235421403
11_110877760,11,66.3246235421403
11_110915243,11,66.3446235421403
11_110952727,11,66.3646235421403
11_110967869,11,66.3846235421403
11_110982550,11,66.4046235421403
11_110997230,11,66.4246235421403
11_111011911,11,66.4446235421403
11_111027174,11,66.4646235421403
11_111064658,11,66.4846235421403
11_111102142,11,66.5046235421403
11_111139625,11,66.5246235421403
11_111197090,11,66.5446235421403
11_111254306,11,66.5646235421403
11_111254969,11,66.5846235421403
11_111255632,11,66.6046235421403
11_111280843,11,66.6246235421403
11_111289462,11,66.6446235421403
11_111298081,11,66.6646235421403
11_111306700,11,66.6846235421403
11_111409948,11,66.7046235421403
11_111410974,11,66.7246235421403
11_111412000,11,66.7446235421403
11_111430925,11,66.7646235421403
11_111562372,11,66.7846235421403
11_111563287,11,66.8046235421403
11_111564203,11,66.8246235421403
11_111565119,11,66.8446235421403
11_111566035,11,66.8646235421403
11_111567848,11,66.8846235421403
11_111649529,11,66.9046235421403
11_111661886,11,66.9246235421403
11_111674243,11,66.9446235421403
11_111694247,11,66.9646235421403
11_111695133,11,66.9846235421403
11_111696019,11,67.0046235421403
11_111829583,11,67.0246235421403
11_111835043,11,67.0446235421403
11_111840503,11,67.0646235421403
11_112026220,11,67.0846235421403
11_112028496,11,67.1046235421403
11_112030771,11,67.1246235421403
11_112033046,11,67.1446235421403
11_112035321,11,67.1646235421403
11_112037597,11,67.1846235421403
11_112039872,11,67.2046235421403
11_112042147,11,67.2246235421403
11_112049205,11,67.2446235421403
11_112059754,11,67.2646235421403
11_112073638,11,67.2846235421403
11_112082821,11,67.3046235421403
11_112088139,11,67.3246235421403
11_112093457,11,67.3446235421403
11_112098774,11,67.3646235421403
11_112104092,11,67.3846235421403
11_112109410,11,67.4046235421403
11_112112214,11,67.4246235421403
11_112113330,11,67.4446235421403
11_112114445,11,67.4646235421403
11_112115560,11,67.4846235421403
11_112116676,11,67.5046235421403
11_112117791,11,67.5246235421403
11_112118906,11,67.5446235421403
11_112120022,11,67.5646235421403
11_112121137,11,67.5846235421403
11_112122253,11,67.6046235421403
11_112123368,11,67.6246235421403
11_112124483,11,67.6446235421403
11_112125599,11,67.6646235421403
11_112128223,11,67.6846235421403
11_112132808,11,67.7046235421403
11_112137393,11,67.7246235421403
11_112159262,11,67.7446235421403
11_112254062,11,67.7646235421403
11_112255432,11,67.7846235421403
11_112256803,11,67.8046235421403
11_112275865,11,67.8246235421403
11_112390377,11,67.8446235421403
11_112403371,11,67.8646235421403
11_112416365,11,67.8846235421403
11_112429358,11,67.9046235421403
11_112436520,11,67.9246235421403
11_112440535,11,67.9446235421403
11_112444549,11,67.9646235421403
11_112448563,11,67.9846235421403
11_112452578,11,68.0046235421403
11_112456592,11,68.0246235421403
11_112470308,11,68.0446235421403
11_112475687,11,68.0646235421403
11_112481067,11,68.0846235421403
11_112486447,11,68.1046235421403
11_112491827,11,68.1246235421403
11_112497207,11,68.1446235421403
11_112609078,11,68.1646235421403
11_112622562,11,68.1846235421403
11_112628983,11,68.2046235421403
11_112635404,11,68.2246235421403
11_112641825,11,68.2446235421403
11_112648246,11,68.2646235421403
11_112654667,11,68.2846235421403
11_112661088,11,68.3046235421403
11_112696456,11,68.3246235421403
11_112735117,11,68.3446235421403
11_112778208,11,68.3646235421403
11_112781756,11,68.3846235421403
11_112785305,11,68.4046235421403
11_112788853,11,68.4246235421403
11_112796768,11,68.4446235421403
11_112808007,11,68.4646235421403
11_112904590,11,68.4846235421403
11_112905880,11,68.5046235421403
11_112907036,11,68.5246235421403
11_112908191,11,68.5446235421403
11_112909347,11,68.5646235421403
11_112910502,11,68.5846235421403
11_112911658,11,68.6046235421403
11_112912976,11,68.6246235421403
11_112916771,11,68.6446235421403
11_112920567,11,68.6646235421403
11_112924363,11,68.6846235421403
11_112928158,11,68.7046235421403
11_112932706,11,68.7246235421403
